year,month,basin,BAY_SEG,segment,source,majbasin,h2oload,BAS_AREA,tnload,tpload,BODLOAD,tssload
2022,7,207-5,55,55,NPS,BCBay South,895017.23669,1879.818038,1645.2079528,269.99577906,10088.25412,54643.992709
2022,8,207-5,55,55,NPS,BCBay South,779073.65703,1879.818038,1431.891095,235.01960672,8781.3873391,47565.223875
2022,9,207-5,55,55,NPS,BCBay South,3332783.5296,1879.818038,6123.0560147,1005.3856492,37565.720297,203478.31464
2022,10,207-5,55,55,NPS,BCBay South,365428.22273,1879.818038,671.53291048,110.23706991,4118.9517056,22310.695616
2022,11,207-5,55,55,NPS,BCBay South,235155.17164,1879.818038,426.18654027,69.563124845,2669.1840154,14378.868291
2022,12,207-5,55,55,NPS,BCBay South,103154.79995,1879.818038,186.9640413,30.515043227,1170.8827887,6307.5341773
2023,1,207-5,55,55,NPS,BCBay South,98752.0891,1879.818038,179.01709154,29.212642252,1120.9087849,6038.3247059
2023,2,207-5,55,55,NPS,BCBay South,66309.058924,1879.818038,120.22240497,19.615411017,752.65654982,4054.5535023
2023,3,207-5,55,55,NPS,BCBay South,50228.627859,1879.818038,91.067790009,14.858530587,570.13183959,3071.2946663
2023,4,207-5,55,55,NPS,BCBay South,50141.869377,1879.818038,90.930936798,14.83286587,569.14706706,3065.9897063
2023,5,207-5,55,55,NPS,BCBay South,96009.872164,1879.818038,174.2213657,28.401445213,1089.7826074,5870.6482908
2023,6,207-5,55,55,NPS,BCBay South,224112.83357,1879.818038,406.28702856,66.296602845,2543.8453632,13703.670192
2023,7,207-5,55,55,NPS,BCBay South,554138.87171,1879.818038,1018.5650318,167.16455309,6246.0179833,33832.15342
2023,8,207-5,55,55,NPS,BCBay South,893828.70382,1879.818038,1643.5852263,269.63723976,10074.857483,54571.428541
2023,9,207-5,55,55,NPS,BCBay South,527325.60292,1879.818038,969.07979596,159.07591624,5943.7902068,32195.107781
2023,10,207-5,55,55,NPS,BCBay South,280766.64787,1879.818038,515.88027187,84.697597676,3164.682395,17141.804683
2023,11,207-5,55,55,NPS,BCBay South,83052.968298,1879.818038,150.50536027,24.56856025,942.71222643,5078.381581
2023,12,207-5,55,55,NPS,BCBay South,98489.296972,1879.818038,178.45103773,29.134903619,1117.9259012,6022.25594
2024,1,207-5,55,55,NPS,BCBay South,144571.49084,1879.818038,262.04775019,42.766844533,1640.9926677,8840.0115165
2024,2,207-5,55,55,NPS,BCBay South,172067.32943,1879.818038,311.85158522,50.900607611,1953.0906426,10521.280267
2024,3,207-5,55,55,NPS,BCBay South,142031.88859,1879.818038,257.51311067,42.015584557,1612.1663158,8684.7242393
2024,4,207-5,55,55,NPS,BCBay South,101483.34529,1879.818038,184.03732791,30.020596906,1151.9105499,6205.3309118
2024,5,207-5,55,55,NPS,BCBay South,67315.774826,1879.818038,122.10761295,19.913215668,764.08351514,4116.1104533
2024,6,207-5,55,55,NPS,BCBay South,189270.02792,1879.818038,343.00103385,55.989474906,2148.3539128,11573.161602
2024,7,207-5,55,55,NPS,BCBay South,761980.67811,1879.818038,1400.5841537,229.86324551,8588.7225411,46521.636581
2024,8,207-5,55,55,NPS,BCBay South,6690998.374,1879.818038,12294.308227,2018.4430474,75418.091572,408509.3017
2024,9,207-5,55,55,NPS,BCBay South,2198643.4593,1879.818038,4040.3932329,663.25477246,24782.175167,134235.02055
2024,10,207-5,55,55,NPS,BCBay South,5975910.4481,1879.818038,10981.606041,1802.7257252,67357.924216,364850.6348
2024,11,207-5,55,55,NPS,BCBay South,632788.81904,1879.818038,1146.8179297,187.1903021,7182.6181374,38692.693941
2024,12,207-5,55,55,NPS,BCBay South,155932.46604,1879.818038,282.59822757,46.127625122,1769.9480855,9534.6930958
